Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
147.32.84.165-147.32.96.69-1043-161-17,147.32.84.165,1043,147.32.96.69,161,17,15/08/2011 04:08:37 PM,119999604,15101,1,22228672.0,1472.0,1472.0,1472.0,1472.0,0.0,1472.0,1472.0,1472.0,0.0,185251.8113309774,125.85041530637052,7946.467386265812,3403.632429543891,179632.0,2.0,119989572.0,7946.329271523187,3403.702819707367,179632.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,120808,8,125.84208194553707,0.008333360833424,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1472.0974705337042,1472.0,1472.0,0,0,0,0,0,0,15101,22228672,1,1472,-1,-1,15101,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.165-147.32.96.69-0-0-0,147.32.84.165,0,147.32.96.69,0,0,15/08/2011 04:08:37 PM,119991838,12348,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.9153332912527,9717.511985746678,2160.8836946306847,189775.0,12.0,119981808.0,9717.486676925571,2160.969376180159,189775.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,102.90699939107525,0.0083339001774437,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,12348,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.165-86.65.39.15-1037-6667-6,147.32.84.165,1037,86.65.39.15,6667,6,15/08/2011 04:10:51 PM,64030278,1,1,30.0,0.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.4685283421696217,0.0312352228113081,64030278.0,0.0,64030278.0,64030278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,0.015617611405654,0.015617611405654,0.0,30.0,10.0,17.320508075688775,300.0,0,0,0,0,1,0,0,0,1.0,15.0,30.0,0.0,0,0,0,0,0,0,1,30,1,0,-1,64099,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,15/08/2011 04:09:10 PM,119997514,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0250005179273963,59998757.0,5301.886645336734,60002506.0,59995008.0,60002506.0,60002506.0,0.0,60002506.0,60002506.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166670119515976,0.0083335059757988,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,59998757.0,5301.886645336734,60002506.0,59995008.0,1
147.32.80.9-147.32.84.165-53-1025-17,147.32.84.165,1025,147.32.80.9,53,17,15/08/2011 04:10:17 PM,112385303,42,9,1428.0,3530.0,34.0,34.0,34.0,0.0,437.0,34.0,392.2222222222222,134.33333333333334,44.11608873804433,0.453795991456285,2247706.0600000005,2719464.274113024,9003880.0,283.0,111390651.0,2716845.146341464,2792996.184982076,9003880.0,1066.0,111392872.0,13924109.0,12609259.097999126,38340380.0,925180.0,0,0,0,0,336,72,0.3737143459051759,0.0800816455511091,34.0,437.0,96.0,146.82148691389773,21556.549019607846,0,0,0,0,0,0,0,0,0.0,97.88235294117646,34.0,392.22222222222223,0,0,0,0,0,0,42,1428,9,3530,-1,-1,42,0,8543419.5,676567.010617204,9799390.0,8005143.0,8850563.666666666,374493.1405362008,9003880.0,8086133.0,1
147.32.84.165-147.32.96.69-1043-161-17,147.32.84.165,1043,147.32.96.69,161,17,15/08/2011 04:10:37 PM,119995353,15092,1,22215424.0,1472.0,1472.0,1472.0,1472.0,0.0,1472.0,1472.0,1472.0,0.0,185147.96985513263,125.77987082549772,7950.924529552085,3671.122057350518,250613.0,7.0,119985248.0,7950.781790471153,3671.201814878749,250613.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,120736,8,125.77153716944356,0.008333656054164,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1472.0975286556682,1472.0,1472.0,0,0,0,0,0,0,15092,22215424,1,1472,-1,-1,15092,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.165-147.32.96.69-0-0-0,147.32.84.165,0,147.32.96.69,0,0,15/08/2011 04:10:37 PM,119992835,12342,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.86447519970672,9722.316885431912,2600.074305995668,250527.0,19.0,119982729.0,9722.285795316451,2600.1773611273725,250527.0,19.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,102.85614136877425,0.0083338309324885,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,12342,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,15/08/2011 04:12:10 PM,59999275,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333736115978,59999275.0,0.0,59999275.0,59999275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.016666868057989,0.016666868057989,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,59999275.0,0.0,59999275.0,59999275.0,1
147.32.80.9-147.32.84.165-53-1025-17,147.32.84.165,1025,147.32.80.9,53,17,15/08/2011 04:12:18 PM,113069509,44,11,1496.0,4404.0,34.0,34.0,34.0,0.0,437.0,34.0,400.3636363636363,121.50907186483876,52.18029203611382,0.4864264511841119,2093879.796296296,2752525.73276048,9004158.0,530.0,112790779.0,2623041.372093023,2856663.266853856,9004158.0,12006.0,112069064.0,11206906.4,8484448.433386937,26095168.0,530.0,0,0,0,0,352,88,0.3891411609472895,0.0972852902368223,34.0,437.0,105.9642857142857,155.7430242752131,24255.88961038961,0,0,0,0,0,0,0,0,0.0,107.89090909090908,34.0,400.3636363636364,0,0,0,0,0,0,44,1496,11,4404,-1,-1,44,0,8346932.166666666,465752.9975789385,9012357.0,7971494.0,8989367.0,33799.073052377935,9004158.0,8920402.0,1
147.32.84.165-147.32.96.69-1043-161-17,147.32.84.165,1043,147.32.96.69,161,17,15/08/2011 04:12:37 PM,119992322,15123,1,22261056.0,1472.0,1472.0,1472.0,1472.0,0.0,1472.0,1472.0,1472.0,0.0,185532.9376824627,126.04139788210782,7934.425841433574,3105.595906676015,12624.0,3.0,119982268.0,7934.285676497871,3105.650759954595,12624.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,120984,8,126.03306401554592,0.0083338665618955,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1472.0973287490085,1472.0,1472.0,0,0,0,0,0,0,15123,22261056,1,1472,-1,-1,15123,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.165-147.32.96.69-0-0-0,147.32.84.165,0,147.32.96.69,0,0,15/08/2011 04:12:37 PM,119992315,12357,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.98992898003507,9710.473011248723,1411.5370867434872,13773.0,6.0,119982263.0,9710.445370670126,1411.590865427293,13773.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,102.98159511298702,0.0083338670480688,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,12357,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.165-147.32.84.255-138-138-17,147.32.84.165,138,147.32.84.255,138,17,15/08/2011 04:03:34 PM,25003046,1,1,201.0,201.0,201.0,201.0,201.0,0.0,201.0,201.0,201.0,0.0,16.078041051478287,0.0799902539874541,25003046.0,0.0,25003046.0,25003046.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,0.039995126993727,0.039995126993727,201.0,201.0,201.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,301.5,201.0,201.0,0,0,0,0,0,0,1,201,1,201,-1,-1,1,0,0.0,0.0,0.0,0.0,25003046.0,0.0,25003046.0,25003046.0,1
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,15/08/2011 04:14:10 PM,59993347,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033337029854327,59993347.0,0.0,59993347.0,59993347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166685149271635,0.0166685149271635,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,59993347.0,0.0,59993347.0,59993347.0,1
147.32.80.9-147.32.84.165-53-1025-17,147.32.84.165,1025,147.32.80.9,53,17,15/08/2011 04:14:20 PM,113332882,48,15,1632.0,6152.0,34.0,34.0,34.0,0.0,437.0,34.0,410.13333333333327,104.05415256810596,68.68262645963596,0.5558845666697155,1827949.7096774192,2485409.5458839107,9003715.0,272.0,112331883.0,2390040.0638297875,2615737.7227627006,9003715.0,944.0,94316248.0,6736874.857142857,5308934.152590618,16922262.0,922065.0,0,0,0,0,384,120,0.4235310984150213,0.1323534682546941,34.0,437.0,122.15624999999996,167.91666666666666,28196.00694444444,0,0,0,0,0,0,0,0,0.0,124.0952380952381,34.0,410.1333333333333,0,0,0,0,0,0,48,1632,15,6152,-1,-1,48,0,8891916.833333334,971224.282287344,10676147.0,8001220.0,8661712.0,805070.4043125669,9003715.0,7019250.0,1
147.32.84.165-147.32.96.69-1043-161-17,147.32.84.165,1043,147.32.96.69,161,17,15/08/2011 04:14:37 PM,119992552,15083,1,22202176.0,1472.0,1472.0,1472.0,1472.0,0.0,1472.0,1472.0,1472.0,0.0,185041.8849329915,125.70780226426054,7955.483126698935,4007.1601612836816,320324.0,3.0,119988534.0,7955.744198382178,4007.164732794354,320324.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,120664,8,125.69946841367288,0.0083338505876598,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1472.0975868469902,1472.0,1472.0,0,0,0,0,0,0,15083,22202176,1,1472,-1,-1,15083,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.165-147.32.96.69-0-0-0,147.32.84.165,0,147.32.96.69,0,0,15/08/2011 04:14:37 PM,119992549,12359,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.00639583879496,9708.920543733277,3238.883264431251,330264.0,15.0,119982429.0,9708.887279495142,3239.012205167584,330264.0,15.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,102.99806198799894,0.008333850796019,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,12359,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.80.9-147.32.84.165-53-1025-17,147.32.84.165,1025,147.32.80.9,53,17,15/08/2011 04:16:23 PM,113392526,44,11,1496.0,4404.0,34.0,34.0,34.0,0.0,437.0,34.0,400.3636363636363,121.50907186483876,52.03164801179224,0.4850407865506056,2099861.5925925933,2656460.8135051983,9003708.0,626.0,112587812.0,2618321.2093023257,2746296.433177681,9003708.0,54257.0,105388347.0,10538834.7,7965377.192742742,19769645.0,805415.0,0,0,0,0,352,88,0.3880326292404845,0.0970081573101211,34.0,437.0,105.9642857142857,155.74302427521306,24255.889610389608,0,0,0,0,0,0,0,0,0.0,107.89090909090908,34.0,400.3636363636364,0,0,0,0,0,0,44,1496,11,4404,-1,-1,44,0,8747519.833333332,810961.6887953259,9830376.0,7760992.0,8712580.666666666,458502.8510636183,9003708.0,7995742.0,1
147.32.84.165-147.32.96.69-1043-161-17,147.32.84.165,1043,147.32.96.69,161,17,15/08/2011 04:16:37 PM,119992894,15122,1,22259584.0,1472.0,1472.0,1472.0,1472.0,0.0,1472.0,1472.0,1472.0,0.0,185519.7858633196,126.03246322236382,7934.988361327853,3092.491312488959,11709.0,8.0,119989532.0,7935.290787646332,3092.36994061675,11709.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,120976,8,126.02412939552904,0.008333826834779,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1472.097335184818,1472.0,1472.0,0,0,0,0,0,0,15122,22259584,1,1472,-1,-1,15122,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.165-147.32.96.69-0-0-0,147.32.84.165,0,147.32.96.69,0,0,15/08/2011 04:16:37 PM,119992886,12405,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.38946260530813,9672.945264006406,1487.5138832538,12291.0,12.0,119982789.0,9672.911077071894,1487.5689743986077,12291.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,103.38112877791772,0.0083338273904004,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,12405,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,15/08/2011 04:16:10 PM,119995181,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0250010039986522,59997590.5,3679.076582513607,60000192.0,59994989.0,60000192.0,60000192.0,0.0,60000192.0,60000192.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166673359991014,0.0083336679995507,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,59997590.5,3679.076582513607,60000192.0,59994989.0,1
147.32.84.165-85.190.0.3-3883-44460-6,85.190.0.3,44460,147.32.84.165,3883,6,15/08/2011 03:45:29 PM,37282,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.46778606297944,18641.0,25897.07875417612,36953.0,329.0,0.0,0.0,0.0,0.0,0.0,37282.0,18641.0,25897.07875417612,36953.0,329.0,0,0,0,0,0,80,0.0,80.46778606297944,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.165-85.190.0.3-8000-37777-6,85.190.0.3,37777,147.32.84.165,8000,6,15/08/2011 03:45:29 PM,1347408,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.226497096647786,673704.0,952576.0718483328,1347277.0,131.0,0.0,0.0,0.0,0.0,0.0,1347408.0,673704.0,952576.0718483328,1347277.0,131.0,0,0,0,0,0,80,0.0,2.226497096647786,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.165-85.190.0.3-9999-36553-6,85.190.0.3,36553,147.32.84.165,9999,6,15/08/2011 04:21:32 PM,320,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9375.0,160.0,219.2031021678297,315.0,5.0,0.0,0.0,0.0,0.0,0.0,320.0,160.0,219.2031021678297,315.0,5.0,0,0,0,0,0,80,0.0,9375.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.165-85.190.0.3-8000-34521-6,85.190.0.3,34521,147.32.84.165,8000,6,15/08/2011 03:45:29 PM,149,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20134.228187919463,74.5,96.873629022557,143.0,6.0,0.0,0.0,0.0,0.0,0.0,149.0,74.5,96.873629022557,143.0,6.0,0,0,0,0,0,80,0.0,20134.228187919463,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.165-85.190.0.3-3128-50017-6,85.190.0.3,50017,147.32.84.165,3128,6,15/08/2011 04:21:32 PM,19505,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.80671622660856,9752.5,11199.864307213726,17672.0,1833.0,0.0,0.0,0.0,0.0,0.0,19505.0,9752.5,11199.864307213726,17672.0,1833.0,0,0,0,0,0,80,0.0,153.80671622660856,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.165-85.190.0.3-4480-47813-6,85.190.0.3,47813,147.32.84.165,4480,6,15/08/2011 03:45:29 PM,197264,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.208046070240895,98632.0,138837.58805885387,196805.0,459.0,0.0,0.0,0.0,0.0,0.0,197264.0,98632.0,138837.58805885387,196805.0,459.0,0,0,0,0,0,80,0.0,15.208046070240895,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.165-85.190.0.3-23-36760-6,85.190.0.3,36760,147.32.84.165,23,6,15/08/2011 03:45:29 PM,644503,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.654749473625413,322251.5,455346.3614925456,644230.0,273.0,0.0,0.0,0.0,0.0,0.0,644503.0,322251.5,455346.3614925456,644230.0,273.0,0,0,0,0,0,80,0.0,4.654749473625413,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.165-85.190.0.3-3128-42911-6,85.190.0.3,42911,147.32.84.165,3128,6,15/08/2011 03:45:29 PM,995936,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.012241750473926,497968.0,704016.7245527623,995783.0,153.0,0.0,0.0,0.0,0.0,0.0,995936.0,497968.0,704016.7245527623,995783.0,153.0,0,0,0,0,0,80,0.0,3.012241750473926,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.165-85.190.0.3-9100-51210-6,85.190.0.3,51210,147.32.84.165,9100,6,15/08/2011 04:21:32 PM,689,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4354.136429608127,344.5,470.2260094890541,677.0,12.0,0.0,0.0,0.0,0.0,0.0,689.0,344.5,470.2260094890541,677.0,12.0,0,0,0,0,0,80,0.0,4354.136429608127,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.165-85.190.0.3-8000-35785-6,85.190.0.3,35785,147.32.84.165,8000,6,15/08/2011 03:45:29 PM,189,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15873.015873015873,94.5,122.32947314527271,181.0,8.0,0.0,0.0,0.0,0.0,0.0,189.0,94.5,122.32947314527271,181.0,8.0,0,0,0,0,0,80,0.0,15873.015873015873,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.165-85.190.0.3-9090-40321-6,85.190.0.3,40321,147.32.84.165,9090,6,15/08/2011 03:45:29 PM,261222,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.484484461492524,130611.0,184137.67688878885,260816.0,406.0,0.0,0.0,0.0,0.0,0.0,261222.0,130611.0,184137.67688878885,260816.0,406.0,0,0,0,0,0,80,0.0,11.484484461492524,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.165-85.190.0.3-23-51987-6,85.190.0.3,51987,147.32.84.165,23,6,15/08/2011 03:45:29 PM,1155629,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5959888510932143,577814.5,816980.5683812192,1155507.0,122.0,0.0,0.0,0.0,0.0,0.0,1155629.0,577814.5,816980.5683812192,1155507.0,122.0,0,0,0,0,0,80,0.0,2.5959888510932143,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.165-85.190.0.3-8082-43471-6,85.190.0.3,43471,147.32.84.165,8082,6,15/08/2011 04:21:32 PM,1440,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2083.333333333333,720.0,1004.0916292848976,1430.0,10.0,0.0,0.0,0.0,0.0,0.0,1440.0,720.0,1004.0916292848976,1430.0,10.0,0,0,0,0,0,80,0.0,2083.333333333333,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.165-85.190.0.3-8080-37444-6,85.190.0.3,37444,147.32.84.165,8080,6,15/08/2011 03:45:29 PM,174,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17241.379310344826,87.0,114.5512985522207,168.0,6.0,0.0,0.0,0.0,0.0,0.0,174.0,87.0,114.5512985522207,168.0,6.0,0,0,0,0,0,80,0.0,17241.379310344826,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.165-85.190.0.3-80-33572-6,85.190.0.3,33572,147.32.84.165,80,6,15/08/2011 04:21:32 PM,279,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10752.68817204301,139.5,184.5548698896889,270.0,9.0,0.0,0.0,0.0,0.0,0.0,279.0,139.5,184.5548698896889,270.0,9.0,0,0,0,0,0,80,0.0,10752.68817204301,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.165-85.190.0.3-10080-42000-6,85.190.0.3,42000,147.32.84.165,10080,6,15/08/2011 03:45:29 PM,69298,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.291292677999365,34649.0,48501.86833514767,68945.0,353.0,0.0,0.0,0.0,0.0,0.0,69298.0,34649.0,48501.86833514767,68945.0,353.0,0,0,0,0,0,80,0.0,43.291292677999365,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.165-85.190.0.3-8080-42782-6,85.190.0.3,42782,147.32.84.165,8080,6,15/08/2011 04:21:32 PM,46395,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.66214031684449,23197.5,32179.72250501859,45952.0,443.0,0.0,0.0,0.0,0.0,0.0,46395.0,23197.5,32179.72250501859,45952.0,443.0,0,0,0,0,0,80,0.0,64.66214031684449,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
