Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Packets/s,Bwd Packets/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.100.147-192.168.100.3-57098-80-6,192.168.100.147,57098,192.168.100.3,80,6,04/06/2018 02:32:05 PM,6924548,3,5,343.0,494.0,343.0,0.0,114.33333333333334,198.0311423320416,494.0,0.0,98.8,220.9235161769792,120.87431555099336,1.1553100650035208,989221.1428571428,1909226.4079206209,5002817.0,17.0,1921687.0,960843.5,1358801.1394654112,1921661.0,26.0,6924548.0,1731137.0,2361760.011944059,5002846.0,17.0,0,0,0,0,96,176,0.4332412743763203,0.7220687906272005,0.0,494.0,93.0,188.3626820790148,35480.5,0,1,0,0,0,0,0,0,1.0,104.625,114.33333333333331,98.8,0,0,0,0,0,0,3,343,5,494,-1,235,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.100.148-192.168.100.3-37666-80-6,192.168.100.148,37666,192.168.100.3,80,6,04/06/2018 02:37:43 PM,9935500,6,5,1112.0,494.0,278.0,0.0,185.3333333333333,143.5585826994216,494.0,0.0,98.8,220.9235161769792,161.64259473604753,1.107141059835942,993550.0,1892680.376662156,5004820.0,19.0,4930629.0,986125.8,1746581.6053255857,4099415.0,42.0,9935500.0,2483875.0,2440298.046262792,5004839.0,20.0,0,0,0,0,192,176,0.6038951235468774,0.5032459362890646,0.0,494.0,133.83333333333334,175.35306375908283,30748.69696969697,0,1,0,0,0,0,0,0,0.0,146.0,185.3333333333333,98.8,0,0,0,0,0,0,6,1112,5,494,-1,235,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.100.148-192.168.100.3-42104-80-6,192.168.100.148,42104,192.168.100.3,80,6,04/06/2018 02:39:43 PM,5003770,3,5,421.0,494.0,421.0,0.0,140.33333333333331,243.0644633288325,494.0,0.0,98.8,220.9235161769792,182.8621219600421,1.5987945089402589,714824.2857142857,1891123.8231390093,5003490.0,19.0,215.0,107.5,94.04520189781084,174.0,41.0,5003770.0,1250942.5,2501713.000472876,5003512.0,19.0,0,0,0,0,96,176,0.5995479408525971,0.999246568087662,0.0,494.0,101.66666666666669,202.56233608447548,41031.5,0,1,0,0,0,0,0,0,1.0,114.375,140.33333333333334,98.8,0,0,0,0,0,0,3,421,5,494,-1,235,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.100.148-192.168.100.3-36882-80-6,192.168.100.148,36882,192.168.100.3,80,6,04/06/2018 02:37:21 PM,20245275,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0987884827447392,20245275.0,0.0,20245275.0,20245275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.0493942413723696,0.0493942413723696,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,237,0,0,0.0,0.0,0.0,0.0,20245275.0,0.0,20245275.0,20245275.0,1
192.168.100.148-192.168.100.3-58292-80-6,192.168.100.148,58292,192.168.100.3,80,6,04/06/2018 02:34:14 PM,5004919,3,5,456.0,494.0,456.0,0.0,152.0,263.27172275046934,494.0,0.0,98.8,220.9235161769792,189.81326171312665,1.5984274670579084,714988.4285714285,1891555.8995961368,5004634.0,23.0,224.0,112.0,118.79393923933998,196.0,28.0,5004919.0,1251229.75,2502284.833782168,5004657.0,28.0,0,0,0,0,96,176,0.5994103001467157,0.9990171669111928,0.0,494.0,105.55555555555556,209.67064119179344,43961.77777777779,0,1,0,0,0,0,0,0,1.0,118.75,152.0,98.8,0,0,0,0,0,0,3,456,5,494,-1,235,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.100.149-192.168.100.7-47496-80-6,192.168.100.149,47496,192.168.100.7,80,6,04/06/2018 02:39:35 PM,33756777,3,5,383.0,1124.0,383.0,0.0,127.66666666666666,221.1251530996267,1124.0,0.0,224.8,502.6680813419528,44.6428875600298,0.2369894495555662,4822396.714285715,8296459.0553697,18614292.0,29.0,18614532.0,9307266.0,13162238.360071132,18614374.0,158.0,33756777.0,8439194.25,9847112.056388255,18614292.0,78.0,0,0,0,0,96,176,0.0888710435833373,0.1481184059722289,0.0,1124.0,167.44444444444446,380.4152701690322,144715.77777777778,0,1,0,0,0,0,0,0,1.0,188.375,127.66666666666669,224.8,0,0,0,0,0,0,3,383,5,1124,-1,215,1,0,326.0,0.0,326.0,326.0,18614292.0,0.0,18614292.0,18614292.0,1
192.168.100.150-192.168.100.7-44480-80-6,192.168.100.150,44480,192.168.100.7,80,6,04/06/2018 02:36:14 PM,33757106,3,5,612.0,1124.0,612.0,0.0,204.0,353.338364744051,1124.0,0.0,224.8,502.6680813419528,51.4262093438934,0.2369871398336101,4822443.714285715,8296540.546803182,18613754.0,31.0,18613852.0,9306926.0,13161937.132582346,18613821.0,31.0,33757106.0,8439276.5,9847210.63224622,18613754.0,45.0,0,0,0,0,96,176,0.0888701774376038,0.1481169623960063,0.0,1124.0,192.88888888888889,403.5877985161483,162883.11111111112,0,1,0,0,0,0,0,0,1.0,217.0,204.0,224.8,0,0,0,0,0,0,3,612,5,1124,-1,220,1,0,156.0,0.0,156.0,156.0,18613754.0,0.0,18613754.0,18613754.0,1
192.168.100.149-192.168.100.3-43106-80-6,192.168.100.149,43106,192.168.100.3,80,6,04/06/2018 02:33:02 PM,94029949,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0212698190445684,94029949.0,0.0,94029949.0,94029949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.0106349095222842,0.0106349095222842,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,237,0,0,0.0,0.0,0.0,0.0,94029949.0,0.0,94029949.0,94029949.0,1
192.168.100.148-192.168.100.3-32992-80-6,192.168.100.148,32992,192.168.100.3,80,6,04/06/2018 02:35:34 PM,11966492,3,5,350.0,494.0,350.0,0.0,116.66666666666666,202.07259421636903,494.0,0.0,98.8,220.9235161769792,70.53027737786479,0.6685334348612776,1709498.8571428573,2973618.7132242555,6961456.0,21.0,6961522.0,3480761.0,4922508.300880965,6961500.0,22.0,11966492.0,2991623.0,3545520.715904788,6961456.0,22.0,0,0,0,0,96,176,0.2507000380729791,0.4178333967882985,0.0,494.0,93.7777777777778,189.5348106402738,35923.444444444445,0,1,0,0,0,0,0,0,1.0,105.5,116.66666666666669,98.8,0,0,0,0,0,0,3,350,5,494,-1,235,1,0,87.0,0.0,87.0,87.0,6961456.0,0.0,6961456.0,6961456.0,1
192.168.100.148-192.168.100.3-33160-80-6,192.168.100.148,33160,192.168.100.3,80,6,04/06/2018 02:35:34 PM,11969988,3,5,399.0,494.0,399.0,0.0,133.0,230.36275740666068,494.0,0.0,98.8,220.9235161769792,74.60324939339955,0.668338180455987,1709998.2857142857,2974666.995172609,6965095.0,14.0,6965155.0,3482577.5,4925077.219817015,6965133.0,22.0,11969988.0,2992497.0,3546858.1592393382,6965095.0,17.0,0,0,0,0,96,176,0.2506268176709951,0.4177113627849919,0.0,494.0,99.22222222222224,198.31526528344824,39328.94444444445,0,1,0,0,0,0,0,0,1.0,111.625,133.0,98.8,0,0,0,0,0,0,3,399,5,494,-1,235,1,0,74.0,0.0,74.0,74.0,6965095.0,0.0,6965095.0,6965095.0,1
192.168.100.148-192.168.100.3-59126-80-6,192.168.100.148,59126,192.168.100.3,80,6,04/06/2018 02:34:46 PM,14799232,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1351421479168648,14799232.0,0.0,14799232.0,14799232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.0675710739584324,0.0675710739584324,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,237,0,0,0.0,0.0,0.0,0.0,14799232.0,0.0,14799232.0,14799232.0,1
192.168.100.150-192.168.100.7-46478-80-6,192.168.100.150,46478,192.168.100.7,80,6,04/06/2018 02:40:47 PM,17750503,3,5,500.0,1124.0,500.0,0.0,166.66666666666669,288.67513459481285,1124.0,0.0,224.8,502.6680813419528,91.49036508993576,0.4506914536450038,2535786.1428571427,5641881.234948689,15138525.0,26.0,2611893.0,1305946.5,1846849.0682674912,2611866.0,27.0,17750503.0,4437625.75,7239408.833471389,15138551.0,47.0,0,0,0,0,96,176,0.1690092951168764,0.2816821585281274,0.0,1124.0,180.44444444444449,390.5659710955088,152541.77777777778,0,1,0,0,0,0,0,0,1.0,203.0,166.66666666666666,224.8,0,0,0,0,0,0,3,500,5,1124,-1,215,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.100.150-192.168.100.7-44728-80-6,192.168.100.150,44728,192.168.100.7,80,6,04/06/2018 02:37:06 PM,63189295,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0316509307470513,63189295.0,0.0,63189295.0,63189295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.0158254653735256,0.0158254653735256,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,251,0,0,0.0,0.0,0.0,0.0,63189295.0,0.0,63189295.0,63189295.0,1
192.168.100.148-192.168.100.3-57040-80-6,192.168.100.148,57040,192.168.100.3,80,6,04/06/2018 02:33:51 PM,16035230,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1247253703252151,16035230.0,0.0,16035230.0,16035230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.0623626851626075,0.0623626851626075,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,237,0,0,0.0,0.0,0.0,0.0,16035230.0,0.0,16035230.0,16035230.0,1
192.168.100.148-192.168.100.3-33384-80-6,192.168.100.148,33384,192.168.100.3,80,6,04/06/2018 02:35:42 PM,11791645,3,5,441.0,494.0,441.0,0.0,147.0,254.61146871262497,494.0,0.0,98.8,220.9235161769792,79.29343191726005,0.6784464762974123,1684520.714285714,2922448.482580188,6786616.0,15.0,6786675.0,3393337.5,4798874.215724403,6786654.0,21.0,11791645.0,2947911.25,3480757.02185577,6786616.0,16.0,0,0,0,0,96,176,0.2544174286115296,0.4240290476858826,0.0,494.0,103.88888888888889,206.57350050553703,42672.61111111111,0,1,0,0,0,0,0,0,1.0,116.875,147.0,98.8,0,0,0,0,0,0,3,441,5,494,-1,235,1,0,74.0,0.0,74.0,74.0,6786616.0,0.0,6786616.0,6786616.0,1
192.168.100.147-192.168.100.3-58310-80-6,192.168.100.147,58310,192.168.100.3,80,6,04/06/2018 02:33:03 PM,11985246,3,5,418.0,494.0,418.0,0.0,139.33333333333331,241.3324125212636,494.0,0.0,98.8,220.9235161769792,76.09355702836638,0.667487342354091,1712178.0,2979162.6476873774,6980468.0,24.0,6980553.0,3490276.5,4935953.936325227,6980523.0,30.0,11985246.0,2996311.5,3552563.153849016,6980468.0,24.0,0,0,0,0,96,176,0.2503077533827841,0.4171795889713069,0.0,494.0,101.33333333333331,201.97277044195835,40793.0,0,1,0,0,0,0,0,0,1.0,114.0,139.33333333333334,98.8,0,0,0,0,0,0,3,418,5,494,-1,235,1,0,109.0,0.0,109.0,109.0,6980468.0,0.0,6980468.0,6980468.0,1
192.168.100.150-192.168.100.3-54556-80-6,192.168.100.150,54556,192.168.100.3,80,6,04/06/2018 02:33:16 PM,112773730,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0177346266723642,112773730.0,0.0,112773730.0,112773730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.0088673133361821,0.0088673133361821,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,237,0,0,0.0,0.0,0.0,0.0,112773730.0,0.0,112773730.0,112773730.0,1
192.168.100.149-192.168.100.7-54808-80-6,192.168.100.149,54808,192.168.100.7,80,6,04/06/2018 02:49:00 PM,76005300,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0263139544215995,76005300.0,0.0,76005300.0,76005300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.0131569772107997,0.0131569772107997,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,251,0,0,0.0,0.0,0.0,0.0,76005300.0,0.0,76005300.0,76005300.0,1
192.168.100.148-192.168.100.3-57584-80-6,192.168.100.148,57584,192.168.100.3,80,6,04/06/2018 02:34:05 PM,1987578,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0062498176172203,1987578.0,0.0,1987578.0,1987578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.5031249088086103,0.5031249088086103,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,237,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.100.149-192.168.100.7-46978-80-6,192.168.100.149,46978,192.168.100.7,80,6,04/06/2018 02:38:53 PM,41181715,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0485652430939313,41181715.0,0.0,41181715.0,41181715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.0242826215469656,0.0242826215469656,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,251,0,0,0.0,0.0,0.0,0.0,41181715.0,0.0,41181715.0,41181715.0,1
192.168.100.149-192.168.100.7-52510-80-6,192.168.100.149,52510,192.168.100.7,80,6,04/06/2018 02:46:45 PM,82100002,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0243605353383548,82100002.0,0.0,82100002.0,82100002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.0121802676691774,0.0121802676691774,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,251,0,0,0.0,0.0,0.0,0.0,82100002.0,0.0,82100002.0,82100002.0,1
192.168.100.149-192.168.100.7-54956-80-6,192.168.100.149,54956,192.168.100.7,80,6,04/06/2018 02:48:44 PM,16342360,3,5,390.0,1124.0,390.0,0.0,130.0,225.16660498395404,1124.0,0.0,224.8,502.6680813419528,92.64267829126273,0.4895253806671741,2334622.8571428573,5664308.775746913,15139812.0,21.0,1202460.0,601230.0,850226.6079122671,1202431.0,29.0,16342360.0,4085590.0,7391257.536777937,15139833.0,46.0,0,0,0,0,96,176,0.1835720177501903,0.3059533629169838,0.0,1124.0,168.22222222222223,380.9178972487962,145098.44444444444,0,1,0,0,0,0,0,0,1.0,189.25,130.0,224.8,0,0,0,0,0,0,3,390,5,1124,-1,215,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.100.149-192.168.100.7-51654-80-6,192.168.100.149,51654,192.168.100.7,80,6,04/06/2018 02:44:42 PM,33564892,3,5,356.0,1124.0,356.0,0.0,118.66666666666666,205.5366958315068,1124.0,0.0,224.8,502.6680813419528,44.09369170620302,0.2383442794929892,4794984.571428571,8243337.2390270205,18419889.0,23.0,18419975.0,9209987.5,13024839.734311992,18419940.0,35.0,33564892.0,8391223.0,9781087.111111289,18419889.0,38.0,0,0,0,0,96,176,0.0893791048098709,0.1489651746831183,0.0,1124.0,164.44444444444446,378.60504193391006,143341.77777777778,0,1,0,0,0,0,0,0,1.0,185.0,118.66666666666669,224.8,0,0,0,0,0,0,3,356,5,1124,-1,215,1,0,130.0,0.0,130.0,130.0,18419889.0,0.0,18419889.0,18419889.0,1
192.168.100.149-192.168.100.7-53526-80-6,192.168.100.149,53526,192.168.100.7,80,6,04/06/2018 02:47:39 PM,27674693,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0722681910148018,27674693.0,0.0,27674693.0,27674693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.0361340955074009,0.0361340955074009,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,251,0,0,0.0,0.0,0.0,0.0,27674693.0,0.0,27674693.0,27674693.0,1
192.168.100.147-192.168.100.3-57628-80-6,192.168.100.147,57628,192.168.100.3,80,6,04/06/2018 02:32:42 PM,5024098,3,5,595.0,494.0,595.0,0.0,198.3333333333333,343.52341016782736,494.0,0.0,98.8,220.9235161769792,216.7553260306626,1.5923256274061532,717728.2857142858,1889906.9357687708,5003600.0,20.0,20429.0,10214.5,14417.200161612518,20409.0,20.0,5024098.0,1256024.5,2498433.9608614165,5003648.0,43.0,0,0,0,0,96,176,0.5971221102773074,0.9952035171288456,0.0,595.0,121.0,241.42597209082533,58286.5,0,1,0,0,0,0,0,0,1.0,136.125,198.3333333333333,98.8,0,0,0,0,0,0,3,595,5,494,-1,236,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.100.149-192.168.100.7-54762-80-6,192.168.100.149,54762,192.168.100.7,80,6,04/06/2018 02:49:00 PM,76017038,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0263098912114939,76017038.0,0.0,76017038.0,76017038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.0131549456057469,0.0131549456057469,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,251,0,0,0.0,0.0,0.0,0.0,76017038.0,0.0,76017038.0,76017038.0,1
192.168.100.149-192.168.100.7-56760-80-6,192.168.100.149,56760,192.168.100.7,80,6,04/06/2018 02:50:54 PM,15223223,3,5,439.0,1124.0,439.0,0.0,146.33333333333331,253.45676817424567,1124.0,0.0,224.8,502.6680813419528,102.67208198947095,0.5255128956594802,2174746.1428571427,5716542.446066195,15138449.0,26.0,84672.0,42336.0,59835.37582400565,84646.0,26.0,15223223.0,3805805.75,7555219.810111875,15138478.0,68.0,0,0,0,0,96,176,0.197067335872305,0.3284455597871751,0.0,1124.0,173.66666666666666,384.8142409007234,148082.0,0,1,0,0,0,0,0,0,1.0,195.375,146.33333333333334,224.8,0,0,0,0,0,0,3,439,5,1124,-1,215,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.100.148-192.168.100.3-56372-80-6,192.168.100.148,56372,192.168.100.3,80,6,04/06/2018 02:33:25 PM,5003889,3,5,476.0,494.0,476.0,0.0,158.66666666666669,274.81872813426185,494.0,0.0,98.8,220.9235161769792,193.8492240735156,1.5987564872042526,714841.2857142857,1890572.257918989,5002256.0,1.0,1503.0,751.5,1061.367278561008,1502.0,1.0,5003889.0,1250972.25,2500867.251141675,5002273.0,17.0,0,0,0,0,96,176,0.5995336827015947,0.999222804502658,0.0,494.0,107.7777777777778,213.9122353780738,45758.44444444445,0,1,0,0,0,0,0,0,1.0,121.25,158.66666666666666,98.8,0,0,0,0,0,0,3,476,5,494,-1,235,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.100.150-192.168.100.7-46300-80-6,192.168.100.150,46300,192.168.100.7,80,6,04/06/2018 02:40:12 PM,16964669,3,5,408.0,1124.0,408.0,0.0,136.0,235.5589098293673,1124.0,0.0,224.8,502.6680813419528,90.30532809098722,0.4715682929033274,2423524.1428571427,5650581.34225879,15145263.0,14.0,1819345.0,909672.5,1286451.387827966,1819331.0,14.0,16964669.0,4241167.25,7319835.507372661,15145305.0,37.0,0,0,0,0,96,176,0.1768381098387478,0.2947301830645796,0.0,1124.0,170.22222222222223,382.2727356802267,146132.44444444444,0,1,0,0,0,0,0,0,1.0,191.5,136.0,224.8,0,0,0,0,0,0,3,408,5,1124,-1,215,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.100.148-192.168.100.3-59552-80-6,192.168.100.148,59552,192.168.100.3,80,6,04/06/2018 02:34:49 PM,10598160,3,5,298.0,494.0,298.0,0.0,99.33333333333334,172.05038021850848,494.0,0.0,98.8,220.9235161769792,74.7299531239385,0.7548480113529141,1514022.8571428573,2591219.7292345697,5593068.0,15.0,5593120.0,2796560.0,3954911.866786667,5593105.0,15.0,10598160.0,2649540.0,3068785.098940078,5593068.0,17.0,0,0,0,0,96,176,0.2830680042573428,0.4717800070955713,0.0,494.0,88.0,181.36427432104705,32893.0,0,1,0,0,0,0,0,0,1.0,99.0,99.33333333333331,98.8,0,0,0,0,0,0,3,298,5,494,-1,235,1,0,78.0,0.0,78.0,78.0,5593068.0,0.0,5593068.0,5593068.0,1
192.168.100.149-192.168.100.7-45898-80-6,192.168.100.149,45898,192.168.100.7,80,6,04/06/2018 02:36:52 PM,31566481,3,5,739.0,1124.0,739.0,0.0,246.3333333333333,426.6618489311335,1124.0,0.0,224.8,502.6680813419528,59.01829855535687,0.2534333808066854,4509497.285714285,7710223.298386645,16422597.0,17.0,16422676.0,8211338.0,11612561.523199003,16422659.0,17.0,31566481.0,7891620.25,9127329.253681326,16422597.0,38.0,0,0,0,0,96,176,0.095037517802507,0.1583958630041783,0.0,1124.0,207.00000000000003,421.87912960941793,177982.00000000003,0,1,0,0,0,0,0,0,1.0,232.875,246.3333333333333,224.8,0,0,0,0,0,0,3,739,5,1124,-1,228,1,0,126.0,0.0,126.0,126.0,16422597.0,0.0,16422597.0,16422597.0,1
192.168.100.148-192.168.100.3-59546-80-6,192.168.100.148,59546,192.168.100.3,80,6,04/06/2018 02:35:00 PM,837722,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3874268552097235,837722.0,0.0,837722.0,837722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,1.1937134276048618,1.1937134276048618,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,237,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.100.147-192.168.100.3-57490-80-6,192.168.100.147,57490,192.168.100.3,80,6,04/06/2018 02:32:33 PM,8935397,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2238288908707693,8935397.0,0.0,8935397.0,8935397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.1119144454353846,0.1119144454353846,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,237,0,0,0.0,0.0,0.0,0.0,8935397.0,0.0,8935397.0,8935397.0,1
192.168.100.148-192.168.100.3-59018-80-6,192.168.100.148,59018,192.168.100.3,80,6,04/06/2018 02:34:46 PM,14830410,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1348580383145172,14830410.0,0.0,14830410.0,14830410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.0674290191572586,0.0674290191572586,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,237,0,0,0.0,0.0,0.0,0.0,14830410.0,0.0,14830410.0,14830410.0,1
192.168.100.149-192.168.100.3-41780-80-6,192.168.100.149,41780,192.168.100.3,80,6,04/06/2018 02:32:01 PM,11378759,3,5,423.0,494.0,423.0,0.0,141.0,244.2191638672117,494.0,0.0,98.8,220.9235161769792,80.5887531320419,0.7030643675641606,1625537.0,2804100.4212778592,6374121.0,16.0,6374211.0,3187105.5,4507225.195396886,6374195.0,16.0,11378759.0,2844689.75,3331964.89567296,6374121.0,20.0,0,0,0,0,96,176,0.2636491378365602,0.4394152297276003,0.0,494.0,101.88888888888889,202.9571657052569,41191.61111111111,0,1,0,0,0,0,0,0,1.0,114.625,141.0,98.8,0,0,0,0,0,0,3,423,5,494,-1,235,1,0,81.0,0.0,81.0,81.0,6374121.0,0.0,6374121.0,6374121.0,1
192.168.100.148-192.168.100.3-40936-80-6,192.168.100.148,40936,192.168.100.3,80,6,04/06/2018 02:39:27 PM,31055972,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0643998519833802,31055972.0,0.0,31055972.0,31055972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.0321999259916901,0.0321999259916901,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,237,0,0,0.0,0.0,0.0,0.0,31055972.0,0.0,31055972.0,31055972.0,1
